Series	Contract No.	BuySell	Contract	Price	Premium Amount	Brokerage Fee	VAT	WH	Charge Amount   Date
S50U18P1025	BH-00927	B	1	24.80	-4,960.00	35.10	2.46	0.00	37.56
S50U18P1025	BH-00928	B	8	25.00	-40,000.00	280.80	19.66	0.00	300.46
S50U18P1025	BH-00929	B	4	25.00	-20,000.00	140.40	9.83	0.00	150.23
S50U18P1050	BH-00930	B	2	34.00	-13,600.00	70.20	4.91	0.00	75.11
S50U18P1050	BH-00931	B	1	34.00	-6,800.00	35.10	2.46	0.00	37.56
S50U18P1050	BH-00932	B	2	34.00	-13,600.00	70.20	4.90	0.00	75.10
S50U18	SE-01085	S	30	1,049.00	0.00	513.00	35.91	0.00	548.91
S50U18	BU-01086	B	1	1,048.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01087	B	1	1,048.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01088	B	1	1,048.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01089	B	20	1,048.50	0.00	342.00	23.94	0.00	365.94
S50U18	BU-01090	B	1	1,048.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01091	B	6	1,048.50	0.00	102.60	7.18	0.00	109.78
S50U18	SE-01092	S	30	1,049.00	0.00	513.00	35.91	0.00	548.91
S50U18	BU-01093	B	30	1,048.50	0.00	513.00	35.91	0.00	548.91
S50U18	SE-01094	S	4	1,052.50	0.00	68.40	4.79	0.00	73.19
S50U18	SE-01095	S	1	1,052.50	0.00	17.10	1.20	0.00	18.30
S50U18	SE-01096	S	1	1,052.50	0.00	17.10	1.20	0.00	18.30
S50U18	SE-01097	S	1	1,052.50	0.00	17.10	1.20	0.00	18.30
S50U18	SE-01098	S	1	1,052.50	0.00	17.10	1.20	0.00	18.30
S50U18	SE-01099	S	1	1,053.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-01100	S	1	1,053.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-01101	S	1	1,053.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-01102	S	2	1,053.00	0.00	34.20	2.39	0.00	36.59
S50U18	SE-01103	S	1	1,053.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-01104	S	9	1,053.00	0.00	153.90	10.77	0.00	164.67
S50U18	SE-01105	S	2	1,053.00	0.00	34.20	2.39	0.00	36.59
S50U18	SE-01106	S	3	1,053.00	0.00	51.30	3.59	0.00	54.89
S50U18	BU-01107	B	20	1,053.00	0.00	342.00	23.94	0.00	365.94
S50U18	SE-01108	S	1	1,052.50	0.00	17.10	1.20	0.00	18.30
S50U18	SE-01109	S	19	1,052.50	0.00	324.90	22.74	0.00	347.64
S50U18	BU-01110	B	5	1,052.40	0.00	85.50	5.99	0.00	91.49
S50U18	BU-01111	B	1	1,052.40	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01112	B	1	1,052.40	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01113	B	2	1,052.40	0.00	34.20	2.39	0.00	36.59
S50U18	BU-01114	B	3	1,052.40	0.00	51.30	3.59	0.00	54.89
S50U18	BU-01115	B	1	1,052.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01116	B	1	1,052.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01117	B	2	1,052.50	0.00	34.20	2.39	0.00	36.59
S50U18	BU-01118	B	1	1,052.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01119	B	3	1,052.50	0.00	51.30	3.59	0.00	54.89
S50U18	SE-01120	S	10	1,053.00	0.00	171.00	11.97	0.00	182.97
S50U18	SE-01121	S	10	1,053.00	0.00	171.00	11.97	0.00	182.97
S50U18	BU-01122	B	8	1,056.00	0.00	136.80	9.58	0.00	146.38
S50U18	BU-01123	B	2	1,056.00	0.00	34.20	2.39	0.00	36.59
S50U18	BU-01124	B	1	1,056.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01125	B	1	1,056.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01126	B	1	1,056.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01127	B	1	1,056.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-01128	B	6	1,056.00	0.00	102.60	7.18	0.00	109.78
S50U18	SE-01129	S	5	1,061.00	0.00	85.50	5.94	0.00	91.44
S50U18	SE-00677	S	11	1,060.20	0.00	188.10	13.17	0.00	201.27
S50U18	SE-00678	S	1	1,060.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00679	S	3	1,060.20	0.00	51.30	3.59	0.00	54.89
S50U18	SE-00680	S	5	1,060.20	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00681	B	1	1,063.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00682	B	8	1,063.50	0.00	136.80	9.58	0.00	146.38
S50U18	BU-00683	B	2	1,063.50	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00684	B	9	1,063.50	0.00	153.90	10.77	0.00	164.67
S50U18	SE-00685	S	20	1,064.00	0.00	342.00	23.94	0.00	365.94
S50U18	BU-00686	B	1	1,067.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00687	B	19	1,067.00	0.00	324.90	22.74	0.00	347.64
S50U18	SE-00688	S	4	1,067.00	0.00	68.40	4.79	0.00	73.19
S50U18	SE-00689	S	1	1,067.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00690	S	2	1,067.00	0.00	34.20	2.39	0.00	36.59
S50U18	SE-00691	S	1	1,067.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00692	S	1	1,067.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00693	S	10	1,067.00	0.00	171.00	11.97	0.00	182.97
S50U18	SE-00694	S	21	1,067.00	0.00	359.10	25.14	0.00	384.24
S50U18	BU-00695	B	18	1,067.00	0.00	307.80	21.55	0.00	329.35
S50U18	BU-00696	B	5	1,067.00	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00697	B	5	1,067.00	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00698	B	10	1,067.00	0.00	171.00	11.97	0.00	182.97
S50U18	BU-00699	B	2	1,067.00	0.00	34.20	2.36	0.00	36.56
S50U18	BU-00890	B	5	1,043.00	0.00	85.50	5.99	0.00	91.49
S50Z18	BH-00891	B	1	1,043.00	0.00	17.10	1.20	0.00	18.30
S50Z18	BH-00892	B	6	1,043.00	0.00	102.60	7.18	0.00	109.78
S50Z18	BH-00893	B	10	1,043.00	0.00	171.00	11.97	0.00	182.97
S50Z18	BH-00894	B	1	1,043.00	0.00	17.10	1.20	0.00	18.30
S50Z18	BH-00895	B	5	1,043.00	0.00	85.50	5.99	0.00	91.49
S50Z18	BH-00896	B	1	1,043.00	0.00	17.10	1.20	0.00	18.30
S50Z18	BH-00897	B	1	1,043.00	0.00	17.10	1.20	0.00	18.30
S50Z18	BH-00898	B	2	1,043.00	0.00	34.20	2.39	0.00	36.59
S50Z18	BH-00899	B	1	1,043.00	0.00	17.10	1.20	0.00	18.30
S50Z18	BH-00900	B	2	1,043.00	0.00	34.20	2.38	0.00	36.58
S50U18	BU-00496	B	5	1,062.00	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00497	B	5	1,061.70	0.00	85.50	5.98	0.00	91.48
S50U18P1000	SH-00498	S	8	9.70	15,520.00	280.80	19.66	0.00	300.46
S50U18P1000	SH-00499	S	30	9.60	57,600.00	1,053.00	73.71	0.00	1,126.71
S50U18P1000	SH-00500	S	10	10.00	20,000.00	351.00	24.57	0.00	375.57
S50U18P1025	SH-00501	S	1	15.80	3,160.00	35.10	2.46	0.00	37.56
S50U18P1025	SH-00502	S	2	15.80	6,320.00	70.20	4.91	0.00	75.11
S50U18P1025	SH-00503	S	2	16.00	6,400.00	70.20	4.91	0.00	75.11
S50U18	SE-00564	S	1	1,073.50	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00318	S	5	1,072.50	0.00	85.50	5.99	0.00	91.49
S50U18P1100	SH-00319	S	5	43.50	43,500.00	175.50	12.29	0.00	187.79
S50U18	SE-00521	S	3	1,064.20	0.00	51.30	3.59	0.00	54.89
S50U18	SE-00522	S	1	1,064.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00523	S	11	1,064.20	0.00	188.10	13.17	0.00	201.27
S50U18	SE-00524	S	1	1,064.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00525	S	1	1,064.20	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00526	S	30	1,063.50	0.00	513.00	35.91	0.00	548.91
S50Z18	BU-00533	B	5	1,072.00	0.00	85.50	5.99	0.00	91.49
S50Z18	SE-00534	S	5	1,066.70	0.00	85.50	5.97	0.00	91.47
S50U18P1000	BH-00527	B	18	7.90	-28,440.00	631.80	44.23	0.00	676.03
S50U18P1050	SH-00528	S	13	20.70	53,820.00	456.30	31.94	0.00	488.24
S50U18P1050	SH-00529	S	2	20.70	8,280.00	70.20	4.91	0.00	75.11
S50U18P1050	BH-00530	B	1	22.40	-4,480.00	35.10	2.46	0.00	37.56
S50U18P1050	BH-00531	B	1	22.50	-4,500.00	35.10	2.46	0.00	37.56
S50U18P1050	BH-00532	B	13	22.50	-58,500.00	456.30	31.94	0.00	488.24
S50U18	SH-00625	S	20	1,062.00	0.00	342.00	23.94	0.00	365.94
S50U18	BH-00626	B	6	1,060.00	0.00	102.60	7.18	0.00	109.78
S50U18	BU-00627	B	4	1,059.90	0.00	68.40	4.79	0.00	73.19
S50U18	BU-00628	B	5	1,061.30	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00629	B	5	1,061.30	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00630	B	6	1,058.90	0.00	102.60	7.18	0.00	109.78
S50U18	BU-00631	B	10	1,058.90	0.00	171.00	11.97	0.00	182.97
S50U18	BU-00632	B	1	1,058.90	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00633	B	1	1,058.90	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00634	B	2	1,058.90	0.00	34.20	2.38	0.00	36.58
S50U18P1050	SH-00635	S	5	22.80	22,800.00	175.50	12.29	0.00	187.79
S50U18P1175	SE-00636	S	2	111.30	44,520.00	70.20	4.91	0.00	75.11
S50U18	BU-00511	B	17	1,067.00	0.00	290.70	20.35	0.00	311.05
S50U18	BU-00512	B	1	1,067.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00513	B	2	1,067.00	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00514	B	30	1,067.00	0.00	513.00	35.91	0.00	548.91
S50U18	SE-00515	S	20	1,066.70	0.00	342.00	23.94	0.00	365.94
S50U18	SE-00516	S	1	1,066.70	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00517	S	1	1,066.70	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00518	S	5	1,066.70	0.00	85.50	5.99	0.00	91.49
S50U18	SE-00519	S	16	1,066.70	0.00	273.60	19.15	0.00	292.75
S50U18	SE-00520	S	3	1,066.70	0.00	51.30	3.59	0.00	54.89
S50U18	SE-00521	S	1	1,066.70	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00522	S	1	1,066.70	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00523	S	2	1,066.70	0.00	34.20	2.38	0.00	36.58
S50U18C1075	BH-00524	B	5	23.80	-23,800.00	175.50	12.29	0.00	187.79
S50U18C1075	BH-00525	B	2	23.80	-9,520.00	70.20	4.91	0.00	75.11
S50U18C1100	BU-00526	B	8	13.10	-20,960.00	280.80	19.66	0.00	300.46
S50U18C1100	BU-00527	B	5	13.10	-13,100.00	175.50	12.29	0.00	187.79
S50U18C1125	BU-00528	B	20	7.40	-29,600.00	702.00	49.14	0.00	751.14
S50U18C1125	BU-00529	B	10	7.40	-14,800.00	351.00	24.57	0.00	375.57
S50U18P1025	SH-00530	S	3	11.80	7,080.00	105.30	7.37	0.00	112.67
S50U18P1025	SH-00531	S	10	12.00	24,000.00	351.00	24.57	0.00	375.57
S50U18P1025	SH-00532	S	5	12.50	12,500.00	175.50	12.29	0.00	187.79
S50U18P1075	SE-00533	S	7	30.10	42,140.00	245.70	17.19	0.00	262.89
S50U18	SE-00689	S	3	1,072.70	0.00	51.30	3.59	0.00	54.89
S50U18	SE-00690	S	2	1,072.70	0.00	34.20	2.39	0.00	36.59
S50U18	SE-00691	S	5	1,073.00	0.00	85.50	5.99	0.00	91.49
S50U18	SE-00692	S	1	1,073.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00693	S	1	1,073.00	0.00	17.10	1.20	0.00	18.30
S50U18	SE-00694	S	6	1,073.00	0.00	102.60	7.18	0.00	109.78
S50U18	SE-00695	S	10	1,073.00	0.00	171.00	11.97	0.00	182.97
S50U18	SE-00696	S	2	1,073.00	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00697	S	10	1,073.50	0.00	171.00	11.97	0.00	182.97
S50U18	SH-00698	S	1	1,073.50	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00699	S	5	1,073.50	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00700	S	4	1,073.50	0.00	68.40	4.79	0.00	73.19
S50U18	BU-00701	B	2	1,073.90	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00702	B	10	1,073.90	0.00	171.00	11.97	0.00	182.97
S50U18	BU-00703	B	1	1,073.90	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00704	B	1	1,073.90	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00705	B	1	1,073.90	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00706	B	5	1,073.90	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00707	S	9	1,076.00	0.00	153.90	10.77	0.00	164.67
S50U18	SH-00708	S	1	1,076.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00709	S	1	1,076.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00710	S	5	1,076.00	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00711	S	3	1,076.00	0.00	51.30	3.59	0.00	54.89
S50U18	SH-00712	S	1	1,076.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00713	B	1	1,076.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00714	B	1	1,076.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00715	B	5	1,076.50	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00716	B	1	1,076.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00717	B	3	1,076.50	0.00	51.30	3.59	0.00	54.89
S50U18	BU-00718	B	1	1,076.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00719	B	1	1,076.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00720	B	1	1,076.50	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00721	B	6	1,076.50	0.00	102.60	7.18	0.00	109.78
S50U18	SH-00722	S	5	1,077.00	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00723	S	12	1,076.80	0.00	205.20	14.36	0.00	219.56
S50U18	SH-00724	S	1	1,076.80	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00725	S	2	1,076.80	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00726	B	15	1,077.20	0.00	256.50	17.96	0.00	274.46
S50U18	SH-00727	S	2	1,077.50	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00728	S	13	1,077.50	0.00	222.30	15.56	0.00	237.86
S50U18	BU-00729	B	1	1,078.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00730	B	5	1,078.00	0.00	85.50	5.99	0.00	91.49
S50U18	BU-00731	B	2	1,078.00	0.00	34.20	2.39	0.00	36.59
S50U18	BU-00732	B	1	1,078.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00733	B	1	1,078.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00734	B	1	1,078.00	0.00	17.10	1.20	0.00	18.30
S50U18	BU-00735	B	4	1,078.00	0.00	68.40	4.73	0.00	73.13
S50U18C1125	SE-00736	S	1	7.60	1,520.00	35.10	2.46	0.00	37.56
S50U18C1125	SE-00737	S	1	7.60	1,520.00	35.10	2.46	0.00	37.56
S50U18C1125	SE-00738	S	10	7.50	15,000.00	351.00	24.57	0.00	375.57
S50U18C1125	SE-00739	S	8	7.50	12,000.00	280.80	19.66	0.00	300.46
S50U18C1125	SE-00740	S	5	8.50	8,500.00	175.50	12.28	0.00	187.78
S50U18	SH-00719	S	12	1,081.00	0.00	205.20	14.36	0.00	219.56
S50U18	SH-00720	S	8	1,081.00	0.00	136.80	9.58	0.00	146.38
S50U18	BH-00721	B	10	1,082.00	0.00	171.00	11.97	0.00	182.97
S50U18	BH-00722	B	1	1,082.00	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00723	B	1	1,082.00	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00724	B	5	1,082.00	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00725	B	1	1,082.00	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00726	B	1	1,082.00	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00727	B	1	1,082.00	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00728	S	20	1,085.00	0.00	342.00	23.94	0.00	365.94
S50U18	BH-00729	B	2	1,086.70	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00730	B	6	1,086.70	0.00	102.60	7.18	0.00	109.78
S50U18	BH-00731	B	2	1,086.70	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00732	B	5	1,086.70	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00733	B	5	1,086.70	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00734	S	1	1,088.50	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00735	S	5	1,088.50	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00736	S	14	1,088.50	0.00	239.40	16.76	0.00	256.16
S50U18	BH-00737	B	4	1,088.10	0.00	68.40	4.79	0.00	73.19
S50U18	BH-00738	B	1	1,088.10	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00739	B	10	1,088.10	0.00	171.00	11.97	0.00	182.97
S50U18	BH-00740	B	1	1,088.10	0.00	17.10	1.16	0.00	18.26
S50U18C1100	SE-00741	S	5	22.50	22,500.00	175.50	12.29	0.00	187.79
S50U18C1125	SE-00742	S	5	10.10	10,100.00	175.50	12.29	0.00	187.79
S50U18P1050	SH-00743	S	3	11.80	7,080.00	105.30	7.37	0.00	112.67
S50U18P1050	SH-00744	S	1	11.80	2,360.00	35.10	2.46	0.00	37.56
S50U18P1050	SH-00745	S	1	11.80	2,360.00	35.10	2.46	0.00	37.56
S50U18P1050	SH-00746	S	3	11.80	7,080.00	105.30	7.37	0.00	112.67
S50U18P1050	SH-00747	S	12	11.80	28,320.00	421.20	29.47	0.00	450.67
S50U18	SH-00513	S	49	1,095.50	0.00	837.90	58.65	0.00	896.55
S50U18	SH-00514	S	1	1,095.50	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00515	B	4	1,094.90	0.00	68.40	4.79	0.00	73.19
S50U18	BH-00516	B	1	1,094.90	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00517	B	3	1,094.90	0.00	51.30	3.59	0.00	54.89
S50U18	BH-00518	B	2	1,094.90	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00519	B	3	1,094.90	0.00	51.30	3.59	0.00	54.89
S50U18	BH-00520	B	5	1,094.90	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00521	B	12	1,094.90	0.00	205.20	14.36	0.00	219.56
S50U18	BH-00522	B	4	1,095.90	0.00	68.40	4.79	0.00	73.19
S50U18	BH-00523	B	16	1,095.90	0.00	273.60	19.15	0.00	292.75
S50U18	SH-00524	S	5	1,096.90	0.00	85.50	5.99	0.00	91.49
S50U18	SH-00525	S	12	1,105.50	0.00	205.20	14.36	0.00	219.56
S50U18	SH-00526	S	3	1,105.50	0.00	51.30	3.59	0.00	54.89
S50U18C1100	SE-00527	S	8	25.00	40,000.00	280.80	19.66	0.00	300.46
S50U18C1125	SH-00528	S	1	14.50	2,900.00	35.10	2.46	0.00	37.56
S50U18P1100	BH-00529	B	1	28.00	-5,600.00	35.10	2.46	0.00	37.56
S50U18P1100	BH-00530	B	4	28.00	-22,400.00	140.40	9.83	0.00	150.23
S50U18P1100	BH-00531	B	1	27.00	-5,400.00	35.10	2.46	0.00	37.56
S50U18P1100	BH-00532	B	2	27.00	-10,800.00	70.20	4.91	0.00	75.11
S50U18P1100	BH-00533	B	1	24.20	-4,840.00	35.10	2.46	0.00	37.56
S50U18P1100	BH-00534	B	1	24.50	-4,900.00	35.10	2.46	0.00	37.56
S50U18P1125	BH-00535	B	3	44.00	-26,400.00	105.30	7.37	0.00	112.67
S50U18P1125	BH-00536	B	1	43.00	-8,600.00	35.10	2.46	0.00	37.56
S50U18P1125	BH-00537	B	1	43.00	-8,600.00	35.10	2.44	0.00	37.54
S50U18	BH-00610	B	1	1,104.00	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00611	B	1	1,104.00	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00612	B	1	1,104.00	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00613	B	10	1,104.00	0.00	171.00	11.97	0.00	182.97
S50U18	BH-00614	B	5	1,104.00	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00615	B	5	1,104.00	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00616	B	2	1,104.00	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00617	S	25	1,107.00	0.00	427.50	29.93	0.00	457.43
S50U18	BH-00618	B	3	1,093.80	0.00	51.30	3.59	0.00	54.89
S50U18	BH-00619	B	2	1,093.80	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00620	B	1	1,093.80	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00621	B	1	1,093.80	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00622	B	3	1,093.80	0.00	51.30	3.57	0.00	54.87
S50U18	SH-00896	S	10	1,103.00	0.00	171.00	11.97	0.00	182.97
S50U18	BH-00897	B	1	1,104.60	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00898	B	1	1,104.60	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00899	B	1	1,104.70	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00900	B	5	1,104.70	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00901	B	2	1,104.70	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00902	B	2	1,104.70	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00903	B	2	1,104.70	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00904	B	1	1,104.70	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00905	B	5	1,104.70	0.00	85.50	5.99	0.00	91.49
S50U18	BH-00906	B	1	1,104.70	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00907	B	1	1,104.70	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00908	B	3	1,104.70	0.00	51.30	3.59	0.00	54.89
S50U18	SH-00909	S	11	1,106.60	0.00	188.10	13.17	0.00	201.27
S50U18	SH-00910	S	4	1,106.60	0.00	68.40	4.79	0.00	73.19
S50U18	SH-00911	S	7	1,106.50	0.00	119.70	8.38	0.00	128.08
S50U18	SH-00912	S	1	1,106.50	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00913	S	2	1,106.50	0.00	34.20	2.39	0.00	36.59
S50U18	BH-00914	B	25	1,106.80	0.00	427.50	29.93	0.00	457.43
S50U18	SH-00915	S	2	1,108.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00916	S	2	1,108.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00917	S	2	1,108.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00918	S	2	1,108.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00919	S	2	1,108.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00920	S	2	1,108.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00921	S	2	1,108.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00922	S	1	1,108.10	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00923	S	2	1,108.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00924	S	2	1,108.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00925	S	2	1,108.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00926	S	1	1,108.10	0.00	17.10	1.20	0.00	18.30
S50U18	SH-00927	S	2	1,108.10	0.00	34.20	2.39	0.00	36.59
S50U18	SH-00928	S	1	1,108.10	0.00	17.10	1.20	0.00	18.30
S50U18	BH-00929	B	4	1,109.40	0.00	68.40	4.79	0.00	73.19
